Year,GeoAreaName,Name of international institution,Value
2015,Denmark,AFDB,1.25
2005,Belgium,IFC,0.5618
2010,Belgium,UNGA,0.52083
2010,Belgium,IBRD,0.53476
2010,Belgium,IADB,2.08333
2010,Belgium,IMF,0.54945
2010,Belgium,ECOSOC,1.85185
2010,Belgium,ADB,1.4925
2010,Belgium,IFC,0.54945
2010,Belgium,WTO,0.65359
2010,Belgium,AFDB,1.2987
2014,Belgium,AFDB,1.26582
2015,Denmark,ADB,1.4925
2015,Denmark,IBRD,0.53191
2015,Denmark,IMF,0.53191
2015,Denmark,IADB,2.08333
2015,Denmark,UNGA,0.51813
2015,Denmark,WTO,0.625
2016,Denmark,IFC,0.54348
2016,Denmark,IMF,0.53191
2016,Denmark,WTO,0.61728
2016,Denmark,UNGA,0.51813
2016,Denmark,IADB,2.08333
2020,Republic of Moldova,WTO,0.60976
2020,Republic of Moldova,IBRD,0.5291
2020,Republic of Moldova,IMF,0.5291
2020,Republic of Moldova,IFC,0.54054
2021,Republic of Moldova,UNGA,0.51813
2021,Republic of Moldova,WTO,0.60976
2021,Republic of Moldova,IMF,0.52632
2021,Republic of Moldova,IFC,0.54054
2021,Republic of Moldova,IBRD,0.5291
2010,Montenegro,IMF,0.54945
2010,Montenegro,IBRD,0.53476
2010,Montenegro,UNGA,0.52083
2010,Montenegro,IFC,0.54945
2015,Montenegro,IFC,0.54348
2015,Montenegro,IMF,0.53191
2015,Montenegro,IBRD,0.53191
2015,Montenegro,WTO,0.625
2015,Montenegro,UNGA,0.51813
2016,Montenegro,IFC,0.54348
2016,Montenegro,UNGA,0.51813
2016,Montenegro,IBRD,0.53191
2016,Montenegro,WTO,0.61728
2015,Belgium,UNGA,0.51813
2015,Belgium,IFC,0.54348
2015,Belgium,AFDB,1.25
2015,Belgium,ADB,1.4925
2015,Belgium,IBRD,0.53191
2015,Belgium,IMF,0.53191
2015,Belgium,IADB,2.08333
2015,Belgium,WTO,0.625
2016,Belgium,IFC,0.54348
2016,Belgium,IMF,0.53191
2016,Belgium,UNGA,0.51813
2016,Denmark,AFDB,1.25
2016,Denmark,IBRD,0.53191
2016,Denmark,ADB,1.4925
2017,Denmark,UNGA,0.51813
2017,Denmark,IMF,0.5291
2017,Denmark,IFC,0.54348
2017,Denmark,ADB,1.4925
2017,Denmark,AFDB,1.25
2017,Denmark,ECOSOC,1.85185185185185
2017,Denmark,IADB,2.08333
2017,Denmark,IBRD,0.5291
2016,Montenegro,IMF,0.53191
2017,Montenegro,IMF,0.5291
2017,Montenegro,IFC,0.54348
2017,Montenegro,WTO,0.60976
2017,Montenegro,IBRD,0.5291
2017,Montenegro,UNGA,0.51813
2018,Montenegro,UNGA,0.51813
2018,Montenegro,IBRD,0.5291
2018,Montenegro,WTO,0.60976
2018,Montenegro,IFC,0.54348
2018,Montenegro,IMF,0.5291
2016,Belgium,IADB,2.08333
2016,Belgium,AFDB,1.25
2016,Belgium,ECOSOC,1.85185
2016,Belgium,IBRD,0.53191
2016,Belgium,ADB,1.4925
2016,Belgium,WTO,0.61728
2017,Belgium,IBRD,0.5291
2017,Belgium,WTO,0.60976
2017,Belgium,UNGA,0.51813
2017,Belgium,IMF,0.5291
2017,Belgium,IFC,0.54348
2019,Montenegro,UNGA,0.51813
2019,Montenegro,IMF,0.5291
2019,Montenegro,IFC,0.5435
2019,Montenegro,IBRD,0.5291
2019,Montenegro,WTO,0.60976
2020,Montenegro,WTO,0.60976
2020,Montenegro,UNGA,0.51813
2020,Montenegro,IFC,0.54054
2020,Montenegro,ECOSOC,1.85185
2020,Montenegro,IBRD,0.5291
2020,Montenegro,IMF,0.5291
2017,Denmark,WTO,0.60976
2018,Denmark,IFC,0.54348
2018,Denmark,IMF,0.5291
2018,Denmark,WTO,0.60976
2018,Denmark,IADB,2.08333
2018,Denmark,ECOSOC,1.8519
2018,Denmark,AFDB,1.25
2018,Denmark,ADB,1.4925
2018,Denmark,IBRD,0.5291
2018,Denmark,UNGA,0.51813
2019,Denmark,ADB,1.47059
2017,Belgium,ADB,1.4925
2017,Belgium,ECOSOC,1.85185185185185
2017,Belgium,AFDB,1.25
2017,Belgium,IADB,2.08333
2018,Belgium,IFC,0.54348
2018,Belgium,IMF,0.5291
2018,Belgium,IBRD,0.5291
2018,Belgium,IADB,2.08333
2018,Belgium,AFDB,1.25
2018,Belgium,ECOSOC,1.8519
2018,Belgium,ADB,1.4925
2021,Montenegro,IBRD,0.5291
2021,Montenegro,ECOSOC,1.85185185185185
2021,Montenegro,IFC,0.54054
2021,Montenegro,UNGA,0.51813
2021,Montenegro,WTO,0.60976
2021,Montenegro,IMF,0.52632
2000,Netherlands,AFDB,1.2987
2000,Netherlands,ADB,1.6949
2000,Netherlands,IBRD,0.54945
2000,Netherlands,IADB,2.17391
2000,Netherlands,UNSC,6.66667
2019,Denmark,ECOSOC,1.85185
2019,Denmark,AFDB,1.25
2019,Denmark,IADB,2.08333
2019,Denmark,WTO,0.60976
2019,Denmark,IMF,0.5291
2019,Denmark,IFC,0.5435
2019,Denmark,UNGA,0.51813
2019,Denmark,IBRD,0.5291
2020,Denmark,IFC,0.54054
2020,Denmark,IBRD,0.5291
2020,Denmark,IMF,0.5291
2018,Belgium,WTO,0.60976
2018,Belgium,UNGA,0.51813
2019,Belgium,ADB,1.47059
2019,Belgium,IBRD,0.5291
2019,Belgium,AFDB,1.25
2019,Belgium,IADB,2.08333
2019,Belgium,UNGA,0.51813
2019,Belgium,WTO,0.60976
2019,Belgium,IMF,0.5291
2019,Belgium,UNSC,6.66667
2019,Belgium,IFC,0.5435
2000,Netherlands,WTO,0.71429
2000,Netherlands,UNGA,0.5291
2000,Netherlands,IMF,0.5618
2000,Netherlands,IFC,0.57471
2005,Netherlands,IFC,0.5618
2005,Netherlands,IADB,2.12766
2005,Netherlands,IBRD,0.54348
2005,Netherlands,WTO,0.67114
2005,Netherlands,UNGA,0.52356
2005,Netherlands,ADB,1.5625
2005,Netherlands,AFDB,1.2987
2020,Belgium,IFC,0.54054
2020,Belgium,IBRD,0.5291
2020,Belgium,IMF,0.5291
2020,Belgium,UNGA,0.51813
2020,Belgium,ADB,1.47058823529412
2020,Belgium,UNSC,6.66667
2020,Belgium,WTO,0.60976
2021,Belgium,IMF,0.52632
2021,Belgium,WTO,0.60976
2021,Belgium,UNGA,0.51813
2021,Belgium,IFC,0.54054
2020,Denmark,UNGA,0.51813
2020,Denmark,ADB,1.47058823529412
2020,Denmark,WTO,0.60976
2021,Denmark,UNGA,0.51813
2021,Denmark,IFC,0.54054
2021,Denmark,IBRD,0.5291
2021,Denmark,IMF,0.52632
2021,Denmark,WTO,0.60976
2000,Estonia,IMF,0.5618
2000,Estonia,IFC,0.57471
2000,Estonia,UNGA,0.5291
2005,Netherlands,IMF,0.55249
2010,Netherlands,IFC,0.54945
2010,Netherlands,FSB,4.16667
2010,Netherlands,IMF,0.54945
2010,Netherlands,IBRD,0.53476
2010,Netherlands,ADB,1.4925
2010,Netherlands,AFDB,1.2987
2010,Netherlands,WTO,0.65359
2010,Netherlands,UNGA,0.52083
2010,Netherlands,IADB,2.08333
2014,Netherlands,AFDB,1.26582
2015,Netherlands,FSB,4.16667
2015,Netherlands,IADB,2.08333
2015,Netherlands,IFC,0.54348
2015,Netherlands,IMF,0.53191
2015,Netherlands,WTO,0.625
2015,Netherlands,UNGA,0.51813
2015,Netherlands,AFDB,1.25
2015,Netherlands,IBRD,0.53191
2015,Netherlands,ADB,1.4925
2016,Netherlands,UNGA,0.51813
2016,Netherlands,IMF,0.53191
2000,Estonia,WTO,0.71429
2000,Estonia,IBRD,0.54945
2005,Estonia,IBRD,0.54348
2005,Estonia,WTO,0.67114
2005,Estonia,IMF,0.55249
2005,Estonia,UNGA,0.52356
2005,Estonia,IFC,0.5618
2010,Estonia,IFC,0.54945
2010,Estonia,IMF,0.54945
2010,Estonia,ECOSOC,1.85185
2010,Estonia,IBRD,0.53476
2016,Netherlands,IFC,0.54348
2016,Netherlands,FSB,4.16667
2016,Netherlands,IADB,2.08333
2016,Netherlands,WTO,0.61728
2016,Netherlands,AFDB,1.25
2016,Netherlands,ADB,1.4925
2016,Netherlands,IBRD,0.53191
2017,Netherlands,ADB,1.4925
2017,Netherlands,AFDB,1.25
2017,Netherlands,WTO,0.60976
2017,Netherlands,FSB,4.16667
2021,Belgium,IBRD,0.5291
2000,Bosnia and Herzegovina,IMF,0.5618
2000,Bosnia and Herzegovina,IFC,0.57471
2000,Bosnia and Herzegovina,IBRD,0.54945
2000,Bosnia and Herzegovina,UNGA,0.5291
2005,Bosnia and Herzegovina,UNGA,0.52356
2005,Bosnia and Herzegovina,IBRD,0.54348
2005,Bosnia and Herzegovina,IMF,0.55249
2005,Bosnia and Herzegovina,IFC,0.5618
2010,Bosnia and Herzegovina,IFC,0.54945
2010,Estonia,WTO,0.65359
2010,Estonia,UNGA,0.52083
2015,Estonia,ECOSOC,1.85185
2015,Estonia,WTO,0.625
2015,Estonia,IFC,0.54348
2015,Estonia,UNGA,0.51813
2015,Estonia,IBRD,0.53191
2015,Estonia,IMF,0.53191
2016,Estonia,IFC,0.54348
2016,Estonia,IMF,0.53191
2016,Estonia,WTO,0.61728
2016,Estonia,ECOSOC,1.85185
2016,Estonia,IBRD,0.53191
2016,Estonia,UNGA,0.51813
2017,Estonia,WTO,0.60976
2017,Estonia,UNGA,0.51813
2017,Estonia,IBRD,0.5291
2017,Estonia,ECOSOC,1.85185185185185
2017,Estonia,IMF,0.5291
2017,Estonia,IFC,0.54348
2018,Estonia,IFC,0.54348
2018,Estonia,IMF,0.5291
2010,Bosnia and Herzegovina,IMF,0.54945
2010,Bosnia and Herzegovina,IBRD,0.53476
2010,Bosnia and Herzegovina,UNGA,0.52083
2010,Bosnia and Herzegovina,UNSC,6.66667
2015,Bosnia and Herzegovina,UNGA,0.51813
2015,Bosnia and Herzegovina,IMF,0.53191
2015,Bosnia and Herzegovina,IBRD,0.53191
2015,Bosnia and Herzegovina,IFC,0.54348
2016,Bosnia and Herzegovina,IFC,0.54348
2016,Bosnia and Herzegovina,IMF,0.53191
2016,Bosnia and Herzegovina,IBRD,0.53191
2016,Bosnia and Herzegovina,UNGA,0.51813
2017,Bosnia and Herzegovina,UNGA,0.51813
2017,Bosnia and Herzegovina,IBRD,0.5291
2017,Bosnia and Herzegovina,IMF,0.5291
2017,Bosnia and Herzegovina,IFC,0.54348
2018,Bosnia and Herzegovina,IBRD,0.5291
2018,Bosnia and Herzegovina,UNGA,0.51813
2018,Bosnia and Herzegovina,IFC,0.54348
2018,Bosnia and Herzegovina,IMF,0.5291
2017,Netherlands,IADB,2.08333
2017,Netherlands,IBRD,0.5291
2017,Netherlands,IMF,0.5291
2017,Netherlands,IFC,0.54348
2017,Netherlands,UNGA,0.51813
2018,Netherlands,IADB,2.08333
2018,Netherlands,FSB,4.16667
2018,Netherlands,WTO,0.60976
2018,Netherlands,AFDB,1.25
2018,Netherlands,ADB,1.4925
2018,Netherlands,UNGA,0.51813
2018,Estonia,IBRD,0.5291
2018,Estonia,WTO,0.60976
2018,Estonia,UNGA,0.51813
2019,Estonia,UNGA,0.51813
2019,Estonia,WTO,0.60976
2019,Estonia,IBRD,0.5291
2019,Estonia,IMF,0.5291
2019,Estonia,IFC,0.5435
2020,Estonia,UNSC,6.66667
2020,Estonia,IFC,0.54054
2020,Estonia,IBRD,0.5291
2019,Bosnia and Herzegovina,UNGA,0.51813
2019,Bosnia and Herzegovina,IBRD,0.5291
2019,Bosnia and Herzegovina,IMF,0.5291
2019,Bosnia and Herzegovina,IFC,0.5435
2020,Bosnia and Herzegovina,IFC,0.54054
2020,Bosnia and Herzegovina,IBRD,0.5291
2020,Bosnia and Herzegovina,IMF,0.5291
2020,Bosnia and Herzegovina,UNGA,0.51813
2021,Bosnia and Herzegovina,IBRD,0.5291
2021,Bosnia and Herzegovina,UNGA,0.51813
2018,Netherlands,UNSC,6.66667
2018,Netherlands,IFC,0.54348
2018,Netherlands,IMF,0.5291
2018,Netherlands,IBRD,0.5291
2019,Netherlands,ADB,1.47059
2019,Netherlands,ECOSOC,1.85185
2019,Netherlands,AFDB,1.25
2019,Netherlands,UNGA,0.51813
2019,Netherlands,WTO,0.60976
2019,Netherlands,FSB,4.16667
2019,Netherlands,IADB,2.08333
2019,Netherlands,IMF,0.5291
2019,Netherlands,IFC,0.5435
2019,Netherlands,IBRD,0.5291
2020,Netherlands,IBRD,0.5291
2020,Netherlands,IMF,0.5291
2020,Netherlands,FSB,4.16667
2020,Netherlands,UNGA,0.51813
2020,Netherlands,ECOSOC,1.85185
2020,Netherlands,IFC,0.54054
2020,Netherlands,ADB,1.47058823529412
2020,Netherlands,WTO,0.60976
2020,Estonia,IMF,0.5291
2020,Estonia,UNGA,0.51813
2020,Estonia,WTO,0.60976
2021,Estonia,IMF,0.52632
2021,Estonia,UNGA,0.51813
2021,Estonia,WTO,0.60976
2021,Estonia,IFC,0.54054
2021,Estonia,IBRD,0.5291
2000,Finland,WTO,0.71429
2000,Finland,UNGA,0.5291
2000,Finland,IBRD,0.54945
2000,Finland,IADB,2.17391
2000,Finland,ADB,1.6949
2000,Finland,AFDB,1.2987
2000,Finland,IMF,0.5618
2000,Finland,IFC,0.57471
2005,Finland,IADB,2.12766
2005,Finland,WTO,0.67114
2005,Finland,IBRD,0.54348
2005,Finland,UNGA,0.52356
2005,Finland,IFC,0.5618
2005,Finland,ADB,1.5625
2016,France,UNSC,6.66667
2016,France,WTO,0.61728
2016,France,FSB,4.16667
2016,France,IADB,2.08333
2017,France,IBRD,0.5291
2017,France,IMF,0.5291
2017,France,IFC,0.54348
2017,France,AFDB,1.25
2017,France,ADB,1.4925
2017,France,ECOSOC,1.85185185185185
2017,France,WTO,0.60976
2005,Finland,AFDB,1.2987
2005,Finland,IMF,0.55249
2010,Finland,IADB,2.08333
2010,Finland,UNGA,0.52083
2010,Finland,WTO,0.65359
2010,Finland,ECOSOC,1.85185
2010,Finland,IMF,0.54945
2010,Finland,AFDB,1.2987
2010,Finland,ADB,1.4925
2010,Finland,IBRD,0.53476
2010,Finland,IFC,0.54945
2021,Netherlands,IBRD,0.5291
2021,Netherlands,UNGA,0.51813
2021,Netherlands,IMF,0.52632
2021,Netherlands,WTO,0.60976
2021,Netherlands,IFC,0.54054
2021,Netherlands,ECOSOC,1.85185185185185
2021,Netherlands,FSB,4.16666666666667
2000,Norway,UNGA,0.5291
2000,Norway,IMF,0.5618
2000,Norway,ECOSOC,1.85185
2000,Norway,IFC,0.57471
2021,Bosnia and Herzegovina,IMF,0.52632
2021,Bosnia and Herzegovina,IFC,0.54054
2000,Poland,IMF,0.5618
2000,Poland,ECOSOC,1.85185
2000,Poland,IFC,0.57471
2000,Poland,IBRD,0.54945
2000,Poland,WTO,0.71429
2000,Poland,UNGA,0.5291
2005,Poland,IBRD,0.54348
2005,Poland,IFC,0.5618
2005,Poland,ECOSOC,1.85185
2014,Finland,AFDB,1.26582
2015,Finland,AFDB,1.25
2015,Finland,ADB,1.4925
2015,Finland,IBRD,0.53191
2015,Finland,IMF,0.53191
2015,Finland,ECOSOC,1.85185
2015,Finland,UNGA,0.51813
2015,Finland,IADB,2.08333
2015,Finland,WTO,0.625
2015,Finland,IFC,0.54348
2016,Finland,AFDB,1.25
2000,Norway,IADB,2.17391
2000,Norway,ADB,1.6949
2000,Norway,AFDB,1.2987
2000,Norway,IBRD,0.54945
2000,Norway,WTO,0.71429
2005,Norway,AFDB,1.2987
2005,Norway,ADB,1.5625
2005,Norway,IADB,2.12766
2005,Norway,IBRD,0.54348
2005,Norway,IFC,0.5618
2005,Norway,IMF,0.55249
2005,Poland,IMF,0.55249
2005,Poland,WTO,0.67114
2005,Poland,UNGA,0.52356
2010,Poland,ECOSOC,1.85185
2010,Poland,UNGA,0.52083
2010,Poland,WTO,0.65359
2010,Poland,IMF,0.54945
2010,Poland,IFC,0.54945
2010,Poland,IBRD,0.53476
2015,Poland,IBRD,0.53191
2015,Poland,IMF,0.53191
2005,Norway,WTO,0.67114
2005,Norway,UNGA,0.52356
2010,Norway,UNGA,0.52083
2010,Norway,WTO,0.65359
2010,Norway,IMF,0.54945
2010,Norway,IFC,0.54945
2010,Norway,IADB,2.08333
2010,Norway,IBRD,0.53476
2010,Norway,ECOSOC,1.85185
2010,Norway,AFDB,1.2987
2010,Norway,ADB,1.4925
2016,Finland,IBRD,0.53191
2016,Finland,ADB,1.4925
2016,Finland,IFC,0.54348
2016,Finland,IMF,0.53191
2016,Finland,WTO,0.61728
2016,Finland,IADB,2.08333
2016,Finland,UNGA,0.51813
2016,Finland,ECOSOC,1.85185
2017,Finland,IBRD,0.5291
2017,Finland,AFDB,1.25
2017,Finland,ADB,1.4925
2015,Poland,IFC,0.54348
2015,Poland,UNGA,0.51813
2015,Poland,WTO,0.625
2016,Poland,WTO,0.61728
2016,Poland,UNGA,0.51813
2016,Poland,IFC,0.54348
2016,Poland,IMF,0.53191
2016,Poland,IBRD,0.53191
2017,Poland,UNGA,0.51813
2017,Poland,IBRD,0.5291
2017,Poland,IMF,0.5291
2017,Finland,WTO,0.60976
2017,Finland,UNGA,0.51813
2017,Finland,IADB,2.08333
2017,Finland,IMF,0.5291
2017,Finland,IFC,0.54348
2018,Finland,AFDB,1.25
2018,Finland,IBRD,0.5291
2018,Finland,ADB,1.4925
2018,Finland,UNGA,0.51813
2018,Finland,IFC,0.54348
2018,Finland,IMF,0.5291
2014,Norway,AFDB,1.26582
2015,Norway,IFC,0.54348
2015,Norway,WTO,0.625
2015,Norway,UNGA,0.51813
2015,Norway,AFDB,1.25
2015,Norway,IBRD,0.53191
2015,Norway,ADB,1.4925
2015,Norway,IADB,2.08333
2015,Norway,IMF,0.53191
2016,Norway,UNGA,0.51813
2016,Norway,WTO,0.61728
2016,Norway,IFC,0.54348
2016,Norway,IMF,0.53191
2016,Norway,AFDB,1.25
2016,Norway,IADB,2.08333
2016,Norway,ADB,1.4925
2016,Norway,IBRD,0.53191
2017,Norway,AFDB,1.25
2017,Norway,IMF,0.5291
2017,Norway,IFC,0.54348
2017,Norway,WTO,0.60976
2017,Norway,UNGA,0.51813
2017,Poland,IFC,0.54348
2017,Poland,WTO,0.60976
2018,Poland,UNGA,0.51813
2018,Poland,WTO,0.60976
2018,Poland,UNSC,6.66667
2018,Poland,IFC,0.54348
2018,Poland,IMF,0.5291
2018,Poland,IBRD,0.5291
2019,Poland,IMF,0.5291
2019,Poland,IBRD,0.5291
2019,Poland,IFC,0.5435
2018,Finland,IADB,2.08333
2018,Finland,WTO,0.60976
2019,Finland,ADB,1.47059
2019,Finland,IBRD,0.5291
2019,Finland,AFDB,1.25
2019,Finland,UNGA,0.51813
2019,Finland,WTO,0.60976
2019,Finland,IADB,2.08333
2019,Finland,IMF,0.5291
2019,Finland,IFC,0.5435
2020,Finland,IMF,0.5291
2017,Norway,ECOSOC,1.85185185185185
2017,Norway,ADB,1.4925
2017,Norway,IADB,2.08333
2017,Norway,IBRD,0.5291
2018,Norway,UNGA,0.51813
2018,Norway,WTO,0.60976
2018,Norway,IFC,0.54348
2018,Norway,IMF,0.5291
2018,Norway,AFDB,1.25
2018,Norway,IBRD,0.5291
2018,Norway,IADB,2.08333
2019,Poland,UNSC,6.66667
2019,Poland,WTO,0.60976
2019,Poland,UNGA,0.51813
2020,Poland,IBRD,0.5291
2020,Poland,IMF,0.5291
2020,Poland,IFC,0.54054
2020,Poland,UNGA,0.51813
2020,Poland,WTO,0.60976
2021,Poland,IFC,0.54054
2021,Poland,IBRD,0.5291
2021,Poland,UNGA,0.51813
2021,Poland,WTO,0.60976
2021,Poland,IMF,0.52632
2000,Portugal,AFDB,1.2987
2000,Portugal,UNGA,0.5291
2000,Portugal,WTO,0.71429
2000,Portugal,IMF,0.5618
2000,Portugal,ECOSOC,1.85185
2000,Portugal,IFC,0.57471
2000,Portugal,IBRD,0.54945
2000,Portugal,IADB,2.17391
2005,Portugal,AFDB,1.2987
2005,Portugal,ADB,1.5625
2005,Portugal,IBRD,0.54348
2005,Portugal,IADB,2.12766
2005,Portugal,IFC,0.5618
2005,Portugal,IMF,0.55249
2005,Portugal,WTO,0.67114
2005,Portugal,UNGA,0.52356
2010,Portugal,ADB,1.4925
2010,Portugal,AFDB,1.2987
2010,Portugal,UNGA,0.52083
2010,Portugal,WTO,0.65359
2018,Norway,ECOSOC,1.8519
2018,Norway,ADB,1.4925
2019,Norway,IADB,2.08333
2019,Norway,ECOSOC,1.85185
2019,Norway,AFDB,1.25
2019,Norway,IMF,0.5291
2019,Norway,IBRD,0.5291
2019,Norway,IFC,0.5435
2019,Norway,WTO,0.60976
2019,Norway,ADB,1.47059
2019,Norway,UNGA,0.51813
2020,Finland,UNGA,0.51813
2000,Türkiye,WTO,0.71429
2000,Türkiye,UNGA,0.5291
2000,Türkiye,IMF,0.5618
2000,Türkiye,IFC,0.57471
2000,Türkiye,IBRD,0.54945
2000,Türkiye,ADB,1.6949
2005,Türkiye,ECOSOC,1.85185
2005,Türkiye,UNGA,0.52356
2005,Türkiye,WTO,0.67114
2005,Türkiye,ADB,1.5625
2005,Türkiye,IBRD,0.54348
2005,Türkiye,IFC,0.5618
2005,Türkiye,IMF,0.55249
2010,Türkiye,UNSC,6.66667
2010,Türkiye,WTO,0.65359
2010,Türkiye,UNGA,0.52083
2010,Türkiye,FSB,4.16667
2010,Türkiye,IMF,0.54945
2010,Türkiye,IBRD,0.53476
2010,Türkiye,ECOSOC,1.85185
2010,Türkiye,ADB,1.4925
2010,Türkiye,IFC,0.54945
2014,Türkiye,AFDB,1.26582
2015,Türkiye,ADB,1.4925
2015,Türkiye,FSB,4.16667
2015,Türkiye,AFDB,1.25
2015,Türkiye,IMF,0.53191
2015,Türkiye,IFC,0.54348
2015,Türkiye,UNGA,0.51813
2015,Türkiye,WTO,0.625
2015,Türkiye,IBRD,0.53191
2016,Türkiye,UNGA,0.51813
2010,Portugal,IMF,0.54945
2010,Portugal,IFC,0.54945
2010,Portugal,IADB,2.08333
2010,Portugal,IBRD,0.53476
2014,Portugal,AFDB,1.26582
2015,Portugal,AFDB,1.25
2015,Portugal,IBRD,0.53191
2015,Portugal,ADB,1.4925
2015,Portugal,ECOSOC,1.85185
2015,Portugal,IADB,2.08333
2015,Portugal,IMF,0.53191
2020,Norway,ADB,1.47058823529412
2020,Norway,UNGA,0.51813
2020,Norway,WTO,0.60976
2020,Norway,IBRD,0.5291
2020,Norway,IMF,0.5291
2020,Norway,ECOSOC,1.85185
2020,Norway,IFC,0.54054
2021,Norway,IFC,0.54054
2021,Norway,ECOSOC,1.85185185185185
2021,Norway,IBRD,0.5291
2021,Norway,UNGA,0.51813
2016,Türkiye,WTO,0.61728
2016,Türkiye,IFC,0.54348
2016,Türkiye,IMF,0.53191
2016,Türkiye,AFDB,1.25
2016,Türkiye,IBRD,0.53191
2016,Türkiye,FSB,4.16667
2016,Türkiye,ADB,1.4925
2017,Türkiye,ADB,1.4925
2017,Türkiye,FSB,4.16667
2017,Türkiye,IBRD,0.5291
2017,Türkiye,AFDB,1.25
2015,Portugal,IFC,0.54348
2015,Portugal,UNGA,0.51813
2015,Portugal,WTO,0.625
2016,Portugal,IMF,0.53191
2016,Portugal,AFDB,1.25
2016,Portugal,IADB,2.08333
2016,Portugal,ECOSOC,1.85185
2016,Portugal,ADB,1.4925
2016,Portugal,IBRD,0.53191
2016,Portugal,WTO,0.61728
2016,Portugal,UNGA,0.51813
2017,Türkiye,IMF,0.5291
2017,Türkiye,IFC,0.54348
2017,Türkiye,WTO,0.60976
2017,Türkiye,UNGA,0.51813
2018,Türkiye,ADB,1.4925
2018,Türkiye,ECOSOC,1.8519
2018,Türkiye,WTO,0.60976
2018,Türkiye,UNGA,0.51813
2018,Türkiye,IFC,0.54348
2018,Türkiye,IMF,0.5291
2018,Türkiye,AFDB,1.25
2016,Portugal,IFC,0.54348
2017,Portugal,UNGA,0.51813
2017,Portugal,ADB,1.4925
2017,Portugal,ECOSOC,1.85185185185185
2017,Portugal,IADB,2.08333
2017,Portugal,IBRD,0.5291
2017,Portugal,AFDB,1.25
2017,Portugal,IMF,0.5291
2017,Portugal,IFC,0.54348
2017,Portugal,WTO,0.60976
2018,Portugal,UNGA,0.51813
2018,Türkiye,IBRD,0.5291
2018,Türkiye,FSB,4.16667
2019,Türkiye,ADB,1.47059
2019,Türkiye,FSB,4.16667
2019,Türkiye,ECOSOC,1.85185
2019,Türkiye,AFDB,1.25
2019,Türkiye,IMF,0.5291
2019,Türkiye,IBRD,0.5291
2019,Türkiye,IFC,0.5435
2019,Türkiye,WTO,0.60976
2019,Türkiye,UNGA,0.51813
2018,Portugal,WTO,0.60976
2018,Portugal,IFC,0.54348
2018,Portugal,IMF,0.5291
2018,Portugal,AFDB,1.25
2018,Portugal,IBRD,0.5291
2018,Portugal,IADB,2.08333
2018,Portugal,ADB,1.4925
2019,Portugal,WTO,0.60976
2019,Portugal,UNGA,0.51813
2019,Portugal,ADB,1.47059
2019,Portugal,IADB,2.08333
2020,Türkiye,IBRD,0.5291
2020,Türkiye,ECOSOC,1.85185
2020,Türkiye,IFC,0.54054
2020,Türkiye,FSB,4.16667
2020,Türkiye,ADB,1.47058823529412
2020,Türkiye,IMF,0.5291
2020,Türkiye,UNGA,0.51813
2020,Türkiye,WTO,0.60976
2021,Türkiye,FSB,4.16666666666667
2021,Türkiye,IFC,0.54054
2021,Türkiye,IBRD,0.5291
2019,Portugal,AFDB,1.25
2019,Portugal,IMF,0.5291
2019,Portugal,IBRD,0.5291
2019,Portugal,IFC,0.5435
2020,Portugal,UNGA,0.51813
2020,Portugal,WTO,0.60976
2020,Portugal,IBRD,0.5291
2020,Portugal,IMF,0.5291
2020,Portugal,IFC,0.54054
2020,Portugal,ADB,1.47058823529412
2021,Portugal,IFC,0.54054
2017,France,UNGA,0.51813
2017,France,UNSC,6.66667
2017,France,IADB,2.08333
2017,France,FSB,4.16667
2018,France,IFC,0.54348
2018,France,IMF,0.5291
2018,France,FSB,4.16667
2018,France,IADB,2.08333
2018,France,WTO,0.60976
2018,France,ECOSOC,1.8519
2018,France,AFDB,1.25
2021,Portugal,ECOSOC,1.85185185185185
2021,Portugal,IBRD,0.5291
2021,Portugal,UNGA,0.51813
2021,Portugal,WTO,0.60976
2021,Portugal,IMF,0.52632
2000,Romania,UNGA,0.5291
2000,Romania,WTO,0.71429
2000,Romania,IMF,0.5618
2000,Romania,IFC,0.57471
2000,Romania,IBRD,0.54945
2005,Romania,IMF,0.55249
2018,France,IBRD,0.5291
2018,France,ADB,1.4925
2018,France,UNGA,0.51813
2018,France,UNSC,6.66667
2019,France,IBRD,0.5291
2019,France,ECOSOC,1.85185
2019,France,AFDB,1.25
2019,France,UNGA,0.51813
2019,France,WTO,0.60976
2019,France,FSB,4.16667
2021,Türkiye,WTO,0.60976
2021,Türkiye,UNGA,0.51813
2021,Türkiye,IMF,0.52632
2000,Turkmenistan,IBRD,0.54945
2000,Turkmenistan,ADB,1.6949
2000,Turkmenistan,UNGA,0.5291
2000,Turkmenistan,IMF,0.5618
2000,Turkmenistan,IFC,0.57471
2005,Turkmenistan,ADB,1.5625
2005,Turkmenistan,IBRD,0.54348
2005,Turkmenistan,IFC,0.5618
2005,Turkmenistan,IMF,0.55249
2005,Turkmenistan,UNGA,0.52356
2010,Turkmenistan,UNGA,0.52083
2010,Turkmenistan,IMF,0.54945
2010,Turkmenistan,IBRD,0.53476
2010,Turkmenistan,ADB,1.4925
2010,Turkmenistan,IFC,0.54945
2015,Turkmenistan,ECOSOC,1.85185
2015,Turkmenistan,IBRD,0.53191
2015,Turkmenistan,IMF,0.53191
2015,Turkmenistan,UNGA,0.51813
2015,Turkmenistan,IFC,0.54348
