Year,GeoAreaName,Activity,Value
2004,Sweden,ISIC4_A01_A0210_A0322,0.19
2004,Sweden,TOTAL,3.82
2004,Sweden,INDUSTRIES,2.17
2004,Sweden,ISIC4_GTT,1.45
2005,Sweden,ISIC4_GTT,1.44
2000,Turkmenistan,ISIC4_A01_A0210_A0322,123.46
2000,Turkmenistan,INDUSTRIES,1.39
2001,Turkmenistan,ISIC4_A01_A0210_A0322,126.38
2001,Turkmenistan,INDUSTRIES,1.42
2001,Turkmenistan,ISIC4_GTT,3.14
2001,Turkmenistan,TOTAL,130.94
2002,Turkmenistan,ISIC4_A01_A0210_A0322,129.3
2002,Turkmenistan,TOTAL,133.96
2002,Turkmenistan,INDUSTRIES,1.45
2002,Turkmenistan,ISIC4_GTT,3.21
2003,Turkmenistan,TOTAL,136.99
2003,Turkmenistan,ISIC4_A01_A0210_A0322,132.22
2003,Turkmenistan,ISIC4_GTT,3.28
2003,Turkmenistan,INDUSTRIES,1.49
2004,Turkmenistan,ISIC4_A01_A0210_A0322,135.37
2004,Turkmenistan,TOTAL,143.56
2004,Turkmenistan,INDUSTRIES,4.31
2004,Turkmenistan,ISIC4_GTT,3.88
2005,Turkmenistan,ISIC4_GTT,3.88
2005,Turkmenistan,TOTAL,143.56
2005,Sweden,INDUSTRIES,2.2
2005,Sweden,TOTAL,3.8
2005,Sweden,ISIC4_A01_A0210_A0322,0.15
2006,Sweden,INDUSTRIES,2.2
2006,Sweden,ISIC4_GTT,1.44
2006,Sweden,TOTAL,3.8
2006,Sweden,ISIC4_A01_A0210_A0322,0.15
2007,Sweden,ISIC4_A01_A0210_A0322,0.15
2007,Sweden,INDUSTRIES,2.2
2007,Sweden,ISIC4_GTT,1.44
2007,Sweden,TOTAL,3.8
2008,Sweden,INDUSTRIES,2.22
2008,Sweden,ISIC4_A01_A0210_A0322,0.15
2008,Sweden,ISIC4_GTT,1.45
2008,Sweden,TOTAL,3.82
2009,Sweden,TOTAL,3.85
2009,Sweden,INDUSTRIES,2.24
2009,Sweden,ISIC4_GTT,1.46
2009,Sweden,ISIC4_A01_A0210_A0322,0.15
2010,Sweden,INDUSTRIES,2.27
2014,Portugal,TOTAL,17.44
2014,Portugal,ISIC4_A01_A0210_A0322,10.72
2014,Portugal,ISIC4_GTT,2.24
2014,Portugal,INDUSTRIES,4.47
2015,Portugal,ISIC4_A01_A0210_A0322,10.35
2015,Portugal,INDUSTRIES,4.66
2015,Portugal,ISIC4_GTT,2.29
2015,Portugal,TOTAL,17.3
2016,Portugal,ISIC4_A01_A0210_A0322,9.92
2016,Portugal,TOTAL,17.17
2005,Turkmenistan,INDUSTRIES,4.31
2005,Turkmenistan,ISIC4_A01_A0210_A0322,135.37
2006,Turkmenistan,INDUSTRIES,4.31
2006,Turkmenistan,ISIC4_A01_A0210_A0322,135.37
2006,Turkmenistan,ISIC4_GTT,3.88
2006,Turkmenistan,TOTAL,143.56
2007,Turkmenistan,INDUSTRIES,4.31
2007,Turkmenistan,ISIC4_GTT,3.88
2007,Turkmenistan,ISIC4_A01_A0210_A0322,135.5
2007,Turkmenistan,TOTAL,143.69
2008,Turkmenistan,TOTAL,143.82
2008,Turkmenistan,ISIC4_A01_A0210_A0322,135.62
2008,Turkmenistan,INDUSTRIES,4.32
2008,Turkmenistan,ISIC4_GTT,3.88
2009,Turkmenistan,ISIC4_A01_A0210_A0322,135.74
2009,Turkmenistan,ISIC4_GTT,3.89
2009,Turkmenistan,INDUSTRIES,4.32
2009,Turkmenistan,TOTAL,143.95
2010,Turkmenistan,ISIC4_A01_A0210_A0322,135.86
2010,Turkmenistan,ISIC4_GTT,3.89
2010,Sweden,ISIC4_A01_A0210_A0322,0.14
2010,Sweden,ISIC4_GTT,1.47
2010,Sweden,TOTAL,3.88
2011,Sweden,TOTAL,3.79
2011,Sweden,ISIC4_GTT,1.45
2011,Sweden,INDUSTRIES,2.2
2011,Sweden,ISIC4_A01_A0210_A0322,0.13
2012,Sweden,ISIC4_A01_A0210_A0322,0.13
2012,Sweden,INDUSTRIES,2.14
2012,Sweden,ISIC4_GTT,1.43
2010,Turkmenistan,INDUSTRIES,4.32
2010,Turkmenistan,TOTAL,144.08
2011,Turkmenistan,TOTAL,144.21
2011,Turkmenistan,ISIC4_GTT,3.89
2011,Turkmenistan,INDUSTRIES,4.33
2011,Turkmenistan,ISIC4_A01_A0210_A0322,135.99
2012,Turkmenistan,TOTAL,144.34
2012,Turkmenistan,ISIC4_A01_A0210_A0322,136.11
2012,Turkmenistan,INDUSTRIES,4.33
2012,Turkmenistan,ISIC4_GTT,3.9
2012,Sweden,TOTAL,3.7
2013,Sweden,INDUSTRIES,2.07
2013,Sweden,ISIC4_A01_A0210_A0322,0.12
2013,Sweden,TOTAL,3.61
2013,Sweden,ISIC4_GTT,1.42
2014,Sweden,ISIC4_A01_A0210_A0322,0.11
2014,Sweden,TOTAL,3.52
2014,Sweden,ISIC4_GTT,1.4
2014,Sweden,INDUSTRIES,2.01
2015,Sweden,INDUSTRIES,1.94
2013,Turkmenistan,ISIC4_A01_A0210_A0322,136.23
2013,Turkmenistan,TOTAL,144.47
2013,Turkmenistan,INDUSTRIES,4.34
2013,Turkmenistan,ISIC4_GTT,3.9
2014,Turkmenistan,TOTAL,144.6
2014,Turkmenistan,ISIC4_A01_A0210_A0322,136.36
2014,Turkmenistan,INDUSTRIES,4.34
2014,Turkmenistan,ISIC4_GTT,3.91
2015,Turkmenistan,INDUSTRIES,4.34
2015,Turkmenistan,ISIC4_GTT,3.91
2015,Sweden,TOTAL,3.43
2015,Sweden,ISIC4_GTT,1.38
2015,Sweden,ISIC4_A01_A0210_A0322,0.11
2016,Sweden,TOTAL,3.46
2016,Sweden,ISIC4_A01_A0210_A0322,0.12
2016,Sweden,ISIC4_GTT,1.35
2016,Sweden,INDUSTRIES,1.99
2017,Sweden,ISIC4_GTT,1.32
2017,Sweden,INDUSTRIES,2.04
2017,Sweden,TOTAL,3.49
2015,Turkmenistan,TOTAL,144.73
2015,Turkmenistan,ISIC4_A01_A0210_A0322,136.48
2016,Turkmenistan,INDUSTRIES,4.35
2016,Turkmenistan,ISIC4_A01_A0210_A0322,136.6
2016,Turkmenistan,TOTAL,144.86
2016,Turkmenistan,ISIC4_GTT,3.91
2017,Turkmenistan,ISIC4_GTT,4.02
2017,Turkmenistan,INDUSTRIES,4.46
2017,Turkmenistan,TOTAL,148.67
2017,Turkmenistan,ISIC4_A01_A0210_A0322,140.19
2018,Turkmenistan,TOTAL,138.49
2018,Turkmenistan,INDUSTRIES,4.16
2018,Turkmenistan,ISIC4_GTT,3.74
2018,Turkmenistan,ISIC4_A01_A0210_A0322,130.59
2019,Turkmenistan,INDUSTRIES,4.16
2019,Turkmenistan,ISIC4_GTT,3.04
2019,Turkmenistan,TOTAL,142.75
2019,Turkmenistan,ISIC4_A01_A0210_A0322,84.25
2020,Turkmenistan,TOTAL,135.21
2020,Turkmenistan,ISIC4_A01_A0210_A0322,83.05
2017,Sweden,ISIC4_A01_A0210_A0322,0.13
2018,Sweden,ISIC4_A01_A0210_A0322,0.15
2018,Sweden,TOTAL,3.52
2018,Sweden,INDUSTRIES,2.09
2018,Sweden,ISIC4_GTT,1.29
2019,Sweden,INDUSTRIES,2.14
2019,Sweden,ISIC4_GTT,1.25
2019,Sweden,ISIC4_A01_A0210_A0322,0.16
2019,Sweden,TOTAL,3.55
2020,Sweden,ISIC4_GTT,1.01
2020,Turkmenistan,ISIC4_GTT,2.34
2020,Turkmenistan,INDUSTRIES,4.16
2000,Ukraine,TOTAL,23.68
2000,Ukraine,ISIC4_A01_A0210_A0322,7.11
2000,Ukraine,INDUSTRIES,12.29
2000,Ukraine,ISIC4_GTT,4.29
2001,Ukraine,ISIC4_GTT,4.29
2001,Ukraine,TOTAL,22.86
2001,Ukraine,INDUSTRIES,11.71
2001,Ukraine,ISIC4_A01_A0210_A0322,6.86
2002,Ukraine,TOTAL,22.03
2002,Ukraine,INDUSTRIES,11.13
2002,Ukraine,ISIC4_A01_A0210_A0322,6.61
2002,Ukraine,ISIC4_GTT,4.29
2003,Ukraine,TOTAL,21.2
2003,Ukraine,ISIC4_A01_A0210_A0322,6.36
2003,Ukraine,INDUSTRIES,10.54
2003,Ukraine,ISIC4_GTT,4.3
2004,Ukraine,ISIC4_A01_A0210_A0322,6.11
2004,Ukraine,TOTAL,20.37
2016,Portugal,ISIC4_GTT,2.39
2016,Portugal,INDUSTRIES,4.86
2017,Portugal,INDUSTRIES,3.68
2017,Portugal,ISIC4_GTT,1.84
2017,Portugal,TOTAL,12.38
2017,Portugal,ISIC4_A01_A0210_A0322,6.87
2018,Portugal,TOTAL,12.32
2018,Portugal,ISIC4_A01_A0210_A0322,7.02
2018,Portugal,ISIC4_GTT,1.81
2018,Portugal,INDUSTRIES,3.76
2020,Belarus,TOTAL,4.38
2020,Belarus,ISIC4_GTT,1.81
2020,Belarus,INDUSTRIES,1.36
2020,Belarus,ISIC4_A01_A0210_A0322,1.21
2002,Croatia,ISIC4_A01_A0210_A0322,0.01
2002,Croatia,TOTAL,1.28
2002,Croatia,INDUSTRIES,0.14
2002,Croatia,ISIC4_GTT,1.12
2003,Croatia,INDUSTRIES,0.17
2003,Croatia,ISIC4_A01_A0210_A0322,0.01
2004,Ukraine,INDUSTRIES,9.96
2004,Ukraine,ISIC4_GTT,4.3
2005,Ukraine,ISIC4_GTT,4.3
2005,Ukraine,INDUSTRIES,9.38
2005,Ukraine,ISIC4_A01_A0210_A0322,5.86
2005,Ukraine,TOTAL,19.54
2006,Ukraine,INDUSTRIES,9.35
2006,Ukraine,TOTAL,19.48
2006,Ukraine,ISIC4_GTT,4.29
2006,Ukraine,ISIC4_A01_A0210_A0322,5.84
2007,Ukraine,INDUSTRIES,9.32
2007,Ukraine,ISIC4_GTT,4.27
2007,Ukraine,ISIC4_A01_A0210_A0322,5.83
2007,Ukraine,TOTAL,19.42
2008,Ukraine,ISIC4_A01_A0210_A0322,5.81
2008,Ukraine,TOTAL,19.36
2008,Ukraine,INDUSTRIES,9.29
2008,Ukraine,ISIC4_GTT,4.26
2009,Ukraine,INDUSTRIES,9.26
2009,Ukraine,ISIC4_GTT,4.25
2003,Croatia,ISIC4_GTT,1.18
2003,Croatia,TOTAL,1.36
2004,Croatia,INDUSTRIES,0.19
2004,Croatia,ISIC4_A01_A0210_A0322,0.02
2004,Croatia,TOTAL,1.35
2004,Croatia,ISIC4_GTT,1.14
2005,Croatia,ISIC4_GTT,1.14
2005,Croatia,TOTAL,1.37
2005,Croatia,INDUSTRIES,0.22
2005,Croatia,ISIC4_A01_A0210_A0322,0.01
2009,Ukraine,ISIC4_A01_A0210_A0322,5.79
2009,Ukraine,TOTAL,19.3
2010,Ukraine,TOTAL,19.24
2010,Ukraine,ISIC4_GTT,4.23
2010,Ukraine,INDUSTRIES,9.23
2010,Ukraine,ISIC4_A01_A0210_A0322,5.77
2011,Ukraine,INDUSTRIES,8.44
2011,Ukraine,TOTAL,17.96
2011,Ukraine,ISIC4_A01_A0210_A0322,5.55
2011,Ukraine,ISIC4_GTT,3.97
2012,Ukraine,TOTAL,16.68
2012,Ukraine,ISIC4_A01_A0210_A0322,5.32
2012,Ukraine,INDUSTRIES,7.65
2012,Ukraine,ISIC4_GTT,3.71
2013,Ukraine,TOTAL,15.4
2013,Ukraine,ISIC4_A01_A0210_A0322,5.09
2013,Ukraine,ISIC4_GTT,3.45
2013,Ukraine,INDUSTRIES,6.86
2014,Ukraine,INDUSTRIES,6.08
2014,Ukraine,ISIC4_GTT,3.19
2006,Croatia,INDUSTRIES,0.24
2006,Croatia,TOTAL,1.41
2006,Croatia,ISIC4_A01_A0210_A0322,0.01
2006,Croatia,ISIC4_GTT,1.15
2007,Croatia,ISIC4_GTT,1.17
2007,Croatia,INDUSTRIES,0.27
2007,Croatia,ISIC4_A01_A0210_A0322,0.01
2007,Croatia,TOTAL,1.45
2008,Croatia,ISIC4_A01_A0210_A0322,0.01
2008,Croatia,INDUSTRIES,0.31
2014,Ukraine,ISIC4_A01_A0210_A0322,4.85
2014,Ukraine,TOTAL,14.12
2015,Ukraine,TOTAL,11.8
2015,Ukraine,ISIC4_A01_A0210_A0322,3.66
2015,Ukraine,ISIC4_GTT,3.05
2015,Ukraine,INDUSTRIES,5.09
2016,Ukraine,ISIC4_GTT,2.97
2016,Ukraine,INDUSTRIES,5.23
2016,Ukraine,TOTAL,12.08
2016,Ukraine,ISIC4_A01_A0210_A0322,3.88
2017,Ukraine,TOTAL,13.87
2017,Ukraine,INDUSTRIES,5.06
2017,Ukraine,ISIC4_GTT,3.05
2017,Ukraine,ISIC4_A01_A0210_A0322,5.76
2018,Ukraine,INDUSTRIES,5.06
2018,Ukraine,ISIC4_A01_A0210_A0322,5.76
2018,Ukraine,TOTAL,13.87
2018,Ukraine,ISIC4_GTT,3.05
2019,Ukraine,INDUSTRIES,5.31
2019,Ukraine,ISIC4_A01_A0210_A0322,5.43
2008,Croatia,TOTAL,1.47
2008,Croatia,ISIC4_GTT,1.15
2009,Croatia,ISIC4_GTT,1.19
2009,Croatia,ISIC4_A01_A0210_A0322,0.02
2009,Croatia,INDUSTRIES,0.32
2009,Croatia,TOTAL,1.53
2010,Croatia,TOTAL,1.5
2010,Croatia,ISIC4_A01_A0210_A0322,0.02
2010,Croatia,INDUSTRIES,0.31
2010,Croatia,ISIC4_GTT,1.18
2019,Ukraine,TOTAL,13.73
2019,Ukraine,ISIC4_GTT,2.99
2020,Ukraine,TOTAL,12.26
2020,Ukraine,INDUSTRIES,5.02
2020,Ukraine,ISIC4_GTT,3.44
2020,Ukraine,ISIC4_A01_A0210_A0322,3.8
2000,North Macedonia,TOTAL,16.75
2000,North Macedonia,ISIC4_A01_A0210_A0322,9.27
2000,North Macedonia,ISIC4_GTT,4.95
2000,North Macedonia,INDUSTRIES,2.52
2011,Croatia,TOTAL,1.49
2011,Croatia,INDUSTRIES,0.31
2011,Croatia,ISIC4_GTT,1.14
2011,Croatia,ISIC4_A01_A0210_A0322,0.05
2012,Croatia,ISIC4_A01_A0210_A0322,0.08
2012,Croatia,INDUSTRIES,0.31
2012,Croatia,TOTAL,1.47
2012,Croatia,ISIC4_GTT,1.08
2013,Croatia,ISIC4_GTT,1.26
2013,Croatia,TOTAL,1.57
2001,North Macedonia,TOTAL,16.04
2001,North Macedonia,ISIC4_A01_A0210_A0322,7.72
2001,North Macedonia,INDUSTRIES,3.07
2001,North Macedonia,ISIC4_GTT,5.25
2002,North Macedonia,TOTAL,15.32
2002,North Macedonia,ISIC4_A01_A0210_A0322,6.81
2002,North Macedonia,INDUSTRIES,3.38
2002,North Macedonia,ISIC4_GTT,5.13
2003,North Macedonia,INDUSTRIES,6.77
2003,North Macedonia,ISIC4_GTT,4.5
2013,Croatia,INDUSTRIES,0.31
2013,Croatia,ISIC4_A01_A0210_A0322,0.12
2014,Croatia,INDUSTRIES,0.36
2014,Croatia,ISIC4_A01_A0210_A0322,0.14
2014,Croatia,TOTAL,1.54
2014,Croatia,ISIC4_GTT,1.04
2015,Croatia,TOTAL,1.52
2015,Croatia,ISIC4_GTT,0.97
2015,Croatia,ISIC4_A01_A0210_A0322,0.16
2015,Croatia,INDUSTRIES,0.39
2003,North Macedonia,TOTAL,19.55
2003,North Macedonia,ISIC4_A01_A0210_A0322,8.28
2004,North Macedonia,ISIC4_A01_A0210_A0322,6.04
2004,North Macedonia,TOTAL,23.77
2004,North Macedonia,ISIC4_GTT,5.32
2004,North Macedonia,INDUSTRIES,12.41
2005,North Macedonia,INDUSTRIES,16.57
2005,North Macedonia,ISIC4_GTT,5.25
2005,North Macedonia,ISIC4_A01_A0210_A0322,6.17
2005,North Macedonia,TOTAL,28
2006,North Macedonia,INDUSTRIES,10.8
2006,North Macedonia,ISIC4_GTT,5.42
2006,North Macedonia,ISIC4_A01_A0210_A0322,4.45
2006,North Macedonia,TOTAL,20.67
2007,North Macedonia,ISIC4_GTT,5.48
2007,North Macedonia,ISIC4_A01_A0210_A0322,3.04
2007,North Macedonia,TOTAL,13.34
2007,North Macedonia,INDUSTRIES,4.82
2008,North Macedonia,TOTAL,19.34
2008,North Macedonia,ISIC4_A01_A0210_A0322,7.8
2016,Croatia,INDUSTRIES,0.34
2016,Croatia,ISIC4_A01_A0210_A0322,0.16
2016,Croatia,ISIC4_GTT,0.95
2016,Croatia,TOTAL,1.48
2017,Croatia,TOTAL,1.5
2017,Croatia,ISIC4_A01_A0210_A0322,0.16
2017,Croatia,ISIC4_GTT,0.95
2017,Croatia,INDUSTRIES,0.39
2018,Croatia,ISIC4_A01_A0210_A0322,0.09
2018,Croatia,INDUSTRIES,0.87
2008,North Macedonia,INDUSTRIES,5.16
2008,North Macedonia,ISIC4_GTT,6.38
2009,North Macedonia,ISIC4_GTT,7.64
2009,North Macedonia,TOTAL,25.34
2009,North Macedonia,ISIC4_A01_A0210_A0322,12.06
2009,North Macedonia,INDUSTRIES,5.64
2010,North Macedonia,TOTAL,22
2010,North Macedonia,ISIC4_A01_A0210_A0322,10.67
2010,North Macedonia,ISIC4_GTT,6.79
2010,North Macedonia,INDUSTRIES,4.54
2018,Croatia,ISIC4_GTT,0.54
2018,Croatia,TOTAL,1.5
2019,Croatia,ISIC4_GTT,0.54
2019,Croatia,INDUSTRIES,0.86
2019,Croatia,ISIC4_A01_A0210_A0322,0.09
2019,Croatia,TOTAL,1.49
2020,Croatia,TOTAL,1.48
2020,Croatia,ISIC4_A01_A0210_A0322,0.09
2020,Croatia,INDUSTRIES,0.84
2020,Croatia,ISIC4_GTT,0.55
2011,North Macedonia,INDUSTRIES,3.89
2011,North Macedonia,ISIC4_GTT,6.49
2011,North Macedonia,ISIC4_A01_A0210_A0322,8.27
2011,North Macedonia,TOTAL,18.66
2012,North Macedonia,TOTAL,15.31
2012,North Macedonia,ISIC4_A01_A0210_A0322,12.14
2012,North Macedonia,ISIC4_GTT,2.07
2012,North Macedonia,INDUSTRIES,1.1
2013,North Macedonia,ISIC4_A01_A0210_A0322,3.78
2013,North Macedonia,TOTAL,11.97
2013,North Macedonia,INDUSTRIES,2.59
2013,North Macedonia,ISIC4_GTT,5.61
2014,North Macedonia,TOTAL,16.4
2014,North Macedonia,ISIC4_A01_A0210_A0322,6.46
2014,North Macedonia,ISIC4_GTT,7.51
2014,North Macedonia,INDUSTRIES,2.43
2015,North Macedonia,ISIC4_GTT,11.94
2015,North Macedonia,INDUSTRIES,2.37
2015,North Macedonia,ISIC4_A01_A0210_A0322,6.52
2015,North Macedonia,TOTAL,20.83
2016,North Macedonia,ISIC4_A01_A0210_A0322,3.36
2016,North Macedonia,INDUSTRIES,0.54
2016,North Macedonia,TOTAL,25.26
2016,North Macedonia,ISIC4_GTT,6.44
2017,North Macedonia,TOTAL,38.69
2017,North Macedonia,INDUSTRIES,1.93
2017,North Macedonia,ISIC4_GTT,24.49
2017,North Macedonia,ISIC4_A01_A0210_A0322,12.27
2018,North Macedonia,INDUSTRIES,0.5
2018,North Macedonia,ISIC4_A01_A0210_A0322,3.26
2018,North Macedonia,TOTAL,52.12
2018,North Macedonia,ISIC4_GTT,7.16
2019,North Macedonia,TOTAL,38.7
2019,North Macedonia,ISIC4_GTT,7.39
2019,North Macedonia,ISIC4_A01_A0210_A0322,3.36
2019,North Macedonia,INDUSTRIES,0.6
2020,North Macedonia,INDUSTRIES,2.04
2020,North Macedonia,ISIC4_GTT,25.2
2020,North Macedonia,TOTAL,38.7
2020,North Macedonia,ISIC4_A01_A0210_A0322,11.47
2000,Cyprus,INDUSTRIES,0.4
2000,Cyprus,ISIC4_A01_A0210_A0322,16.37
2000,Cyprus,ISIC4_GTT,5.24
2000,Cyprus,TOTAL,22.01
2001,Cyprus,ISIC4_A01_A0210_A0322,15.05
2001,Cyprus,INDUSTRIES,0.45
2001,Cyprus,TOTAL,20.5
2001,Cyprus,ISIC4_GTT,5
2002,Cyprus,TOTAL,23.33
2002,Cyprus,ISIC4_GTT,5.09
2002,Cyprus,INDUSTRIES,0.53
2002,Cyprus,ISIC4_A01_A0210_A0322,17.72
2003,Cyprus,TOTAL,23.15
2003,Cyprus,ISIC4_GTT,4.83
2003,Cyprus,INDUSTRIES,0.53
2003,Cyprus,ISIC4_A01_A0210_A0322,17.79
2004,Cyprus,TOTAL,22.97
2004,Cyprus,ISIC4_GTT,4.57
2004,Cyprus,ISIC4_A01_A0210_A0322,17.87
2004,Cyprus,INDUSTRIES,0.53
2000,Uzbekistan,ISIC4_A01_A0210_A0322,139.1
2000,Uzbekistan,TOTAL,153.08
2000,Uzbekistan,ISIC4_GTT,8.45
2000,Uzbekistan,INDUSTRIES,5.52
2001,Uzbekistan,INDUSTRIES,5.98
2001,Uzbekistan,TOTAL,154.12
2001,Uzbekistan,ISIC4_A01_A0210_A0322,139.36
2001,Uzbekistan,ISIC4_GTT,8.78
2002,Uzbekistan,ISIC4_A01_A0210_A0322,136.24
2002,Uzbekistan,TOTAL,150.83
2005,Cyprus,ISIC4_GTT,5.53
2005,Cyprus,ISIC4_A01_A0210_A0322,16.59
2005,Cyprus,INDUSTRIES,0.67
2005,Cyprus,TOTAL,22.79
2006,Cyprus,INDUSTRIES,0.75
2006,Cyprus,ISIC4_GTT,6.18
2006,Cyprus,ISIC4_A01_A0210_A0322,15.68
2006,Cyprus,TOTAL,22.61
2007,Cyprus,INDUSTRIES,0.83
2007,Cyprus,ISIC4_GTT,6.79
2002,Uzbekistan,ISIC4_GTT,9.17
2002,Uzbekistan,INDUSTRIES,5.42
2003,Uzbekistan,TOTAL,147.55
2003,Uzbekistan,ISIC4_GTT,9.56
2003,Uzbekistan,ISIC4_A01_A0210_A0322,133.12
2003,Uzbekistan,INDUSTRIES,4.87
2004,Uzbekistan,INDUSTRIES,4.32
2004,Uzbekistan,ISIC4_GTT,9.94
2004,Uzbekistan,TOTAL,144.26
2004,Uzbekistan,ISIC4_A01_A0210_A0322,130
2005,Uzbekistan,INDUSTRIES,3.78
2005,Uzbekistan,ISIC4_GTT,10.32
2005,Uzbekistan,ISIC4_A01_A0210_A0322,126.88
2005,Uzbekistan,TOTAL,140.98
2006,Uzbekistan,ISIC4_A01_A0210_A0322,127.48
2006,Uzbekistan,INDUSTRIES,3.97
2006,Uzbekistan,ISIC4_GTT,9.94
2006,Uzbekistan,TOTAL,141.4
2007,Uzbekistan,TOTAL,141.81
2007,Uzbekistan,INDUSTRIES,4.17
2007,Cyprus,TOTAL,22.43
2007,Cyprus,ISIC4_A01_A0210_A0322,14.81
2008,Cyprus,ISIC4_A01_A0210_A0322,14.96
2008,Cyprus,INDUSTRIES,0.94
2008,Cyprus,TOTAL,21.94
2008,Cyprus,ISIC4_GTT,6.04
2009,Cyprus,ISIC4_GTT,5.02
2009,Cyprus,INDUSTRIES,0.82
2009,Cyprus,TOTAL,25.19
2009,Cyprus,ISIC4_A01_A0210_A0322,19.35
2007,Uzbekistan,ISIC4_GTT,9.55
2007,Uzbekistan,ISIC4_A01_A0210_A0322,128.09
2008,Uzbekistan,INDUSTRIES,4.38
2008,Uzbekistan,ISIC4_A01_A0210_A0322,128.7
2008,Uzbekistan,TOTAL,142.22
2008,Uzbekistan,ISIC4_GTT,9.15
2009,Uzbekistan,INDUSTRIES,4.58
2009,Uzbekistan,ISIC4_GTT,8.74
2009,Uzbekistan,TOTAL,142.64
2009,Uzbekistan,ISIC4_A01_A0210_A0322,129.32
2010,Uzbekistan,ISIC4_A01_A0210_A0322,129.94
2010,Uzbekistan,TOTAL,143.05
2010,Uzbekistan,INDUSTRIES,4.8
2010,Uzbekistan,ISIC4_GTT,8.32
2011,Uzbekistan,ISIC4_A01_A0210_A0322,130.57
2011,Uzbekistan,TOTAL,143.47
2011,Uzbekistan,INDUSTRIES,5.02
2011,Uzbekistan,ISIC4_GTT,7.88
2012,Uzbekistan,ISIC4_A01_A0210_A0322,131.2
2012,Uzbekistan,TOTAL,143.88
2012,Uzbekistan,INDUSTRIES,5.24
2012,Uzbekistan,ISIC4_GTT,7.44
2013,Uzbekistan,TOTAL,144.29
2013,Uzbekistan,INDUSTRIES,5.47
2013,Uzbekistan,ISIC4_GTT,6.99
2013,Uzbekistan,ISIC4_A01_A0210_A0322,131.84
2014,Uzbekistan,TOTAL,144.71
2014,Uzbekistan,ISIC4_A01_A0210_A0322,132.49
2014,Uzbekistan,INDUSTRIES,5.7
2014,Uzbekistan,ISIC4_GTT,6.52
2015,Uzbekistan,INDUSTRIES,5.62
2015,Uzbekistan,ISIC4_GTT,6.9
2015,Uzbekistan,TOTAL,158.13
2015,Uzbekistan,ISIC4_A01_A0210_A0322,145.61
2016,Uzbekistan,TOTAL,156.44
2016,Uzbekistan,ISIC4_A01_A0210_A0322,143.39
2016,Uzbekistan,ISIC4_GTT,6.98
2016,Uzbekistan,INDUSTRIES,6.06
2017,Uzbekistan,ISIC4_GTT,6.91
2017,Uzbekistan,TOTAL,168.91
2017,Uzbekistan,INDUSTRIES,6.11
2017,Uzbekistan,ISIC4_A01_A0210_A0322,155.89
2018,Uzbekistan,ISIC4_GTT,6.91
2018,Uzbekistan,ISIC4_A01_A0210_A0322,155.9
2018,Uzbekistan,TOTAL,168.92
2018,Uzbekistan,INDUSTRIES,6.11
2019,Uzbekistan,TOTAL,168.92
2019,Uzbekistan,ISIC4_GTT,6.91
2019,Uzbekistan,INDUSTRIES,6.11
2019,Uzbekistan,ISIC4_A01_A0210_A0322,155.9
2010,Cyprus,INDUSTRIES,0.73
2010,Cyprus,ISIC4_A01_A0210_A0322,20.09
2010,Cyprus,TOTAL,27.46
2010,Cyprus,ISIC4_GTT,6.64
2011,Cyprus,ISIC4_GTT,7.18
2011,Cyprus,TOTAL,30.18
2011,Cyprus,ISIC4_A01_A0210_A0322,22.35
2011,Cyprus,INDUSTRIES,0.65
2012,Cyprus,ISIC4_GTT,10.83
2012,Cyprus,INDUSTRIES,0.58
2012,Cyprus,ISIC4_A01_A0210_A0322,23.49
2012,Cyprus,TOTAL,34.9
2013,Cyprus,TOTAL,28.27
2013,Cyprus,ISIC4_GTT,9.31
2013,Cyprus,ISIC4_A01_A0210_A0322,18.56
2013,Cyprus,INDUSTRIES,0.4
2014,Cyprus,ISIC4_A01_A0210_A0322,18.78
2014,Cyprus,INDUSTRIES,0.32
2014,Cyprus,ISIC4_GTT,10.56
2014,Cyprus,TOTAL,29.66
2015,Cyprus,ISIC4_GTT,10.68
2015,Cyprus,TOTAL,31.71
2015,Cyprus,INDUSTRIES,0.65
2015,Cyprus,ISIC4_A01_A0210_A0322,21.03
2016,Cyprus,ISIC4_A01_A0210_A0322,19.04
2016,Cyprus,INDUSTRIES,0.38
2016,Cyprus,ISIC4_GTT,10.76
2016,Cyprus,TOTAL,29.8
2017,Cyprus,ISIC4_GTT,10.93
2017,Cyprus,TOTAL,29.52
2017,Cyprus,INDUSTRIES,1.69
2017,Cyprus,ISIC4_A01_A0210_A0322,18.49
2018,Cyprus,ISIC4_A01_A0210_A0322,17.31
2018,Cyprus,INDUSTRIES,1.68
2018,Cyprus,ISIC4_GTT,10.98
2018,Cyprus,TOTAL,28.29
2019,Cyprus,TOTAL,31.57
2019,Cyprus,ISIC4_A01_A0210_A0322,19.13
2019,Cyprus,INDUSTRIES,1.96
2019,Cyprus,ISIC4_GTT,12.45
2020,Cyprus,ISIC4_A01_A0210_A0322,23.51
2020,Cyprus,TOTAL,37.59
2020,Cyprus,INDUSTRIES,2.32
2020,Cyprus,ISIC4_GTT,14.08
2000,Czechia,INDUSTRIES,19.97
2000,Czechia,ISIC4_GTT,12.39
2000,Czechia,ISIC4_A01_A0210_A0322,0.2
2000,Czechia,TOTAL,32.57
2001,Czechia,ISIC4_A01_A0210_A0322,0.16
