Year,GeoAreaName,Name of international institution,Value
2017,Malta,UNGA,0.5181
2017,Malta,IFC,0.08962
2000,Denmark,WTO,0.7143
2000,Denmark,IBRD,0.8512
2000,Denmark,IFC,0.7832
2000,Denmark,UNGA,0.5291
2000,Denmark,IMF,0.7791
2000,Denmark,ADB,0.616
2000,Denmark,AFDB,1.218
2000,Denmark,ECOSOC,1.8519
2005,Denmark,ADB,0.587
2005,Denmark,WTO,0.6711
2005,Denmark,ECOSOC,1.8519
2017,Malta,IMF,0.0626
2018,Malta,IMF,0.0626
2018,Malta,IBRD,0.0858
2018,Malta,WTO,0.6098
2018,Malta,IFC,0.0896
2018,Malta,UNGA,0.5181
2019,Malta,UNGA,0.5181
2019,Malta,IFC,0.0888
2019,Malta,WTO,0.6098
2019,Malta,IBRD,0.0848
2019,Malta,IMF,0.06256
2020,Georgia,IBRD,0.11936
2021,Georgia,UNGA,0.51813
2021,Georgia,IBRD,0.11609
2021,Georgia,IMF,0.0707
2021,Georgia,WTO,0.60976
2021,Georgia,IFC,0.07754
2000,Germany,IADB,1.896
2000,Germany,WTO,0.7143
2000,Germany,IBRD,4.5137
2000,Germany,IFC,5.3792
2000,Germany,IMF,6.0881
2005,Denmark,UNGA,0.5236
2005,Denmark,IMF,0.7667
2005,Denmark,IFC,0.7808
2005,Denmark,UNSC,6.6667
2005,Denmark,AFDB,1.167
2005,Denmark,IADB,0.171
2005,Denmark,IBRD,0.8464
2010,Denmark,AFDB,1.144
2010,Denmark,IFC,0.7787
2010,Denmark,UNGA,0.5208
2010,Denmark,IADB,0.171
2020,Malta,WTO,0.60976
2020,Malta,IFC,0.08943
2020,Malta,UNGA,0.5181
2020,Malta,IMF,0.06255
2020,Malta,IBRD,0.0832
2021,Malta,UNGA,0.51813
2021,Malta,IFC,0.08564
2021,Malta,WTO,0.60976
2021,Malta,IBRD,0.08124
2021,Malta,IMF,0.06234
2000,Republic of Moldova,IBRD,0.1005
2000,Germany,ADB,3.863
2000,Germany,AFDB,4.261
2000,Germany,ECOSOC,1.8519
2000,Germany,UNGA,0.5291
2005,Germany,UNGA,0.5236
2005,Germany,IMF,5.9913
2005,Germany,IFC,5.3628
2005,Germany,IBRD,4.4882
2005,Germany,IADB,1.896
2005,Germany,WTO,0.6711
2005,Germany,ECOSOC,1.8519
2005,Germany,AFDB,4.082
2005,Germany,ADB,3.802
2010,Germany,IADB,1.896
2010,Germany,UNGA,0.5208
2010,Germany,FSB,5.7692
2010,Germany,IMF,5.8851
2010,Germany,ADB,4.229
2010,Germany,WTO,0.6536
2010,Germany,AFDB,4.002
2010,Germany,ECOSOC,1.8519
2010,Germany,IFC,5.3484
2010,Denmark,IMF,0.7531
2010,Denmark,IBRD,0.8451
2010,Denmark,WTO,0.6536
2010,Denmark,ADB,0.608
2014,Denmark,AFDB,1.188
2015,Denmark,AFDB,1.18
2015,Denmark,IMF,0.7797
2015,Denmark,IFC,0.71305
2015,Denmark,ADB,0.571
2015,Denmark,WTO,0.625
2015,Denmark,UNGA,0.5181
2010,Germany,IBRD,4.481
2014,Germany,AFDB,4.126
2015,Germany,IMF,5.8079
2015,Germany,AFDB,4.11
2015,Germany,WTO,0.625
2015,Germany,ADB,3.763
2015,Germany,IFC,4.77454
2015,Germany,IBRD,4.3819
2015,Germany,UNGA,0.5181
2015,Germany,FSB,5.2632
2015,Germany,ECOSOC,1.8519
2015,Germany,IADB,1.896
2016,Germany,ECOSOC,1.8519
2016,Germany,FSB,5.2632
2016,Germany,IMF,5.368
2016,Germany,IBRD,4.21
2016,Germany,IFC,4.77454
2016,Germany,ADB,3.759
2016,Germany,AFDB,4.1262
2016,Germany,UNGA,0.5181
2016,Germany,IADB,1.896
2016,Germany,WTO,0.6173
2000,Republic of Moldova,UNGA,0.5291
2000,Republic of Moldova,IFC,0.0414
2000,Republic of Moldova,IMF,0.0692
2005,Republic of Moldova,UNGA,0.5236
2005,Republic of Moldova,IMF,0.0681
2005,Republic of Moldova,IFC,0.0429
2005,Republic of Moldova,WTO,0.6711
2005,Republic of Moldova,IBRD,0.1
2010,Republic of Moldova,IFC,0.0597
2010,Republic of Moldova,IMF,0.0669
2010,Republic of Moldova,UNGA,0.5208
2015,Denmark,IADB,0.171
2015,Denmark,IBRD,0.8315
2016,Denmark,IBRD,0.8
2016,Denmark,IMF,0.719
2016,Denmark,IFC,0.71305
2016,Denmark,ADB,0.571
2016,Denmark,AFDB,1.1847
2016,Denmark,WTO,0.6173
2016,Denmark,UNGA,0.5181
2016,Denmark,IADB,0.171
2017,Denmark,WTO,0.6098
2010,Republic of Moldova,IBRD,0.0998
2010,Republic of Moldova,ECOSOC,1.8519
2010,Republic of Moldova,WTO,0.6536
2015,Republic of Moldova,IBRD,0.0912
2015,Republic of Moldova,UNGA,0.5181
2015,Republic of Moldova,IFC,0.07405
2015,Republic of Moldova,WTO,0.625
2015,Republic of Moldova,IMF,0.0782
2016,Republic of Moldova,UNGA,0.5181
2016,Republic of Moldova,WTO,0.6173
2017,Germany,ECOSOC,1.85185185185185
2017,Germany,UNGA,0.5181
2017,Germany,IADB,1.896
2017,Germany,WTO,0.6098
2017,Germany,AFDB,4.1262
2017,Germany,ADB,3.759
2017,Germany,IFC,4.77454
2017,Germany,IMF,5.3237
2017,Germany,IBRD,4.1209
2017,Germany,FSB,5.2632
2018,Germany,IADB,1.896
2017,Denmark,UNGA,0.5181
2017,Denmark,ADB,0.571
2017,Denmark,AFDB,1.1847
2017,Denmark,IMF,0.7128
2017,Denmark,IFC,0.71305
2017,Denmark,IBRD,0.7833
2017,Denmark,IADB,0.171
2017,Denmark,ECOSOC,1.85185185185185
2018,Denmark,ECOSOC,1.8519
2018,Denmark,IADB,0.171
2018,Denmark,UNGA,0.5181
2018,Germany,UNGA,0.5181
2018,Germany,ECOSOC,1.8519
2018,Germany,FSB,5.2632
2018,Germany,IBRD,4.0346
2018,Germany,IMF,5.3225
2018,Germany,IFC,4.7745
2018,Germany,ADB,3.7515
2018,Germany,WTO,0.6098
2018,Germany,AFDB,4.1625
2019,Germany,IFC,4.7428
2019,Germany,IMF,5.32253
2019,Germany,IBRD,3.9598
2019,Germany,FSB,5.2632
2019,Germany,ECOSOC,1.85185
2019,Germany,UNSC,6.6667
2019,Germany,AFDB,4.17709
2019,Germany,IADB,1.896
2019,Germany,ADB,3.74707
2019,Germany,WTO,0.6098
2019,Germany,UNGA,0.5181
2020,Germany,IMF,5.3197
2020,Germany,IBRD,4.19829
2016,Republic of Moldova,IMF,0.064
2016,Republic of Moldova,IFC,0.07405
2016,Republic of Moldova,IBRD,0.1
2016,Republic of Moldova,ECOSOC,1.8519
2017,Republic of Moldova,UNGA,0.5181
2017,Republic of Moldova,ECOSOC,1.85185185185185
2017,Republic of Moldova,IBRD,0.0957
2017,Republic of Moldova,IFC,0.07405
2017,Republic of Moldova,IMF,0.0634
2017,Republic of Moldova,WTO,0.6098
2020,Germany,IFC,4.77392
2020,Germany,WTO,0.60976
2020,Germany,ADB,3.747
2020,Germany,UNSC,6.667
2020,Germany,FSB,5.26316
2020,Germany,ECOSOC,1.85185
2020,Germany,UNGA,0.5181
2021,Germany,WTO,0.60976
2021,Germany,IFC,4.97458126405124
2021,Germany,IMF,5.31362538765419
2021,Germany,IBRD,4.21452579055241
2018,Denmark,ADB,0.5701
2018,Denmark,IFC,0.7131
2018,Denmark,AFDB,1.1853
2018,Denmark,WTO,0.6098
2018,Denmark,IBRD,0.7674
2018,Denmark,IMF,0.7127
2019,Denmark,WTO,0.6098
2019,Denmark,IADB,0.171
2019,Denmark,ADB,0.56572
2019,Denmark,UNGA,0.5181
2019,Denmark,ECOSOC,1.85185
2018,Republic of Moldova,WTO,0.6098
2018,Republic of Moldova,IFC,0.0741
2018,Republic of Moldova,IMF,0.0634
2018,Republic of Moldova,IBRD,0.1117
2018,Republic of Moldova,ECOSOC,1.8519
2018,Republic of Moldova,UNGA,0.5181
2019,Republic of Moldova,UNGA,0.5181
2019,Republic of Moldova,IBRD,0.1101
2019,Republic of Moldova,IMF,0.0634
2019,Republic of Moldova,IFC,0.0734
2021,Germany,FSB,5.17241379310345
2021,Germany,UNGA,0.51813
2021,Germany,ECOSOC,1.85185
2000,Greece,WTO,0.7143
2000,Greece,IBRD,0.1202
2000,Greece,UNGA,0.5291
2000,Greece,IFC,0.2977
2000,Greece,IMF,0.3961
2000,Greece,ECOSOC,1.8519
2005,Greece,IMF,0.3898
2005,Greece,IFC,0.2968
2019,Denmark,IMF,0.71267
2019,Denmark,IBRD,0.7537
2019,Denmark,AFDB,1.18367
2019,Denmark,IFC,0.7082
2020,Denmark,UNGA,0.5181
2020,Denmark,ADB,0.566
2020,Denmark,IFC,0.7128
2020,Denmark,WTO,0.60976
2020,Denmark,IMF,0.71231
2020,Denmark,IBRD,0.73342
2021,Denmark,IFC,0.79928
2019,Republic of Moldova,WTO,0.6098
2020,Republic of Moldova,WTO,0.60976
2020,Republic of Moldova,IFC,0.07387
2020,Republic of Moldova,IMF,0.06339
2020,Republic of Moldova,IBRD,0.10785
2020,Republic of Moldova,UNGA,0.5181
2021,Republic of Moldova,IFC,0.07106
2021,Republic of Moldova,WTO,0.60976
2021,Republic of Moldova,UNGA,0.51813
2021,Republic of Moldova,IBRD,0.105
2021,Republic of Moldova,IMF,0.06318
2010,Montenegro,IFC,0.0532
2010,Montenegro,IBRD,0.0579
2010,Montenegro,UNGA,0.5208
2010,Montenegro,IMF,0.0237
2015,Montenegro,IBRD,0.0605
2015,Montenegro,UNGA,0.5181
2015,Montenegro,IMF,0.0402
2015,Montenegro,IFC,0.06827
2015,Montenegro,WTO,0.625
2016,Montenegro,WTO,0.6173
2005,Greece,IBRD,0.1195
2005,Greece,UNSC,6.6667
2005,Greece,WTO,0.6711
2005,Greece,UNGA,0.5236
2010,Greece,IMF,0.3829
2010,Greece,IFC,0.296
2010,Greece,WTO,0.6536
2010,Greece,UNGA,0.5208
2010,Greece,IBRD,0.1193
2015,Greece,ECOSOC,1.8519
2015,Greece,IBRD,0.1054
2021,Denmark,UNGA,0.51813
2021,Denmark,IBRD,0.77828
2021,Denmark,IMF,0.71138
2021,Denmark,WTO,0.60976
2000,Norway,IADB,0.171
2000,Norway,IBRD,0.6357
2000,Norway,WTO,0.7143
2000,Norway,ADB,0.616
2000,Norway,AFDB,1.218
2000,Norway,IMF,0.7926
2000,Norway,UNGA,0.5291
2016,Montenegro,IMF,0.041
2016,Montenegro,IFC,0.06827
2016,Montenegro,IBRD,0.06
2016,Montenegro,UNGA,0.5181
2017,Montenegro,IBRD,0.0585
2017,Montenegro,IFC,0.06827
2017,Montenegro,IMF,0.0411
2017,Montenegro,WTO,0.6098
2017,Montenegro,UNGA,0.5181
2018,Montenegro,WTO,0.6098
2018,Montenegro,IMF,0.0411
2015,Greece,UNGA,0.5181
2015,Greece,WTO,0.625
2015,Greece,IFC,0.28406
2015,Greece,IMF,0.4664
2016,Greece,ECOSOC,1.8519
2016,Greece,UNGA,0.5181
2016,Greece,IMF,0.516
2016,Greece,IFC,0.28406
2016,Greece,WTO,0.6173
2016,Greece,IBRD,0.1
2017,Greece,IBRD,0.1077
2017,Greece,WTO,0.6098
2017,Greece,IFC,0.28406
2017,Greece,IMF,0.5119
2017,Greece,ECOSOC,1.85185185185185
2017,Greece,UNGA,0.5181
2018,Greece,IFC,0.2841
2018,Greece,WTO,0.6098
2018,Greece,IMF,0.5118
2018,Greece,IBRD,0.1706
2018,Greece,UNGA,0.5181
2019,Greece,IBRD,0.168
2000,Norway,IFC,0.7434
2000,Norway,ECOSOC,1.8519
2005,Norway,IBRD,0.6321
2005,Norway,IADB,0.171
2005,Norway,AFDB,1.167
2005,Norway,WTO,0.6711
2005,Norway,IFC,0.7411
2005,Norway,UNGA,0.5236
2005,Norway,IMF,0.78
2005,Norway,ADB,0.587
2010,Norway,ECOSOC,1.8519
2019,Greece,IMF,0.51184
2019,Greece,IFC,0.282
2019,Greece,UNGA,0.5181
2019,Greece,WTO,0.6098
2020,Greece,UNGA,0.5181
2020,Greece,IFC,0.28385
2020,Greece,WTO,0.60976
2020,Greece,IBRD,0.16407
2020,Greece,IMF,0.51159
2021,Greece,IBRD,0.18403
2021,Greece,IMF,0.51088
2018,Montenegro,IFC,0.0683
2018,Montenegro,IBRD,0.0655
2018,Montenegro,UNGA,0.5181
2019,Montenegro,UNGA,0.5181
2019,Montenegro,IBRD,0.0649
2019,Montenegro,IMF,0.04114
2019,Montenegro,IFC,0.0676
2019,Montenegro,WTO,0.6098
2020,Montenegro,WTO,0.60976
2020,Montenegro,IFC,0.06808
2020,Montenegro,IMF,0.04114
2010,Norway,IADB,0.171
2010,Norway,ADB,0.608
2010,Norway,WTO,0.6536
2010,Norway,IBRD,0.6311
2010,Norway,UNGA,0.5208
2010,Norway,IMF,0.7661
2010,Norway,AFDB,1.144
2010,Norway,IFC,0.7391
2014,Norway,AFDB,1.166
2015,Norway,IMF,0.7766
2015,Norway,IFC,0.6779
2021,Greece,WTO,0.60976
2021,Greece,IFC,0.28407
2021,Greece,UNGA,0.51813
2000,Hungary,UNGA,0.5291
2000,Hungary,WTO,0.7143
2000,Hungary,IBRD,0.5157
2000,Hungary,IMF,0.4967
2000,Hungary,IFC,0.4657
2005,Hungary,IBRD,0.5128
2005,Hungary,IFC,0.4643
2005,Hungary,UNGA,0.5236
2005,Hungary,IMF,0.4888
2005,Hungary,WTO,0.6711
2010,Hungary,IFC,0.463
2010,Hungary,WTO,0.6536
2010,Hungary,IMF,0.4802
2010,Hungary,IBRD,0.5119
2010,Hungary,UNGA,0.5208
2015,Hungary,UNGA,0.5181
2015,Hungary,IFC,0.4634
2015,Hungary,IMF,0.4413
2015,Hungary,WTO,0.625
2015,Norway,IBRD,0.6087
2015,Norway,UNGA,0.5181
2015,Norway,ADB,0.571
2015,Norway,IADB,0.171
2015,Norway,AFDB,1.16
2015,Norway,WTO,0.625
2016,Norway,IADB,0.171
2016,Norway,UNGA,0.5181
2016,Norway,ADB,0.571
2016,Norway,IFC,0.6779
2016,Norway,IBRD,0.61
2015,Hungary,IBRD,0.4954
2016,Hungary,WTO,0.6173
2016,Hungary,IMF,0.418
2016,Hungary,IBRD,0.5
2016,Hungary,IFC,0.4634
2016,Hungary,UNGA,0.5181
2017,Hungary,UNGA,0.5181
2017,Hungary,IFC,0.4634
2017,Hungary,IMF,0.4148
2017,Hungary,WTO,0.6098
2017,Hungary,IBRD,0.4866
2016,Norway,WTO,0.6173
2016,Norway,AFDB,1.1778
2016,Norway,IMF,0.782
2017,Norway,IMF,0.7755
2017,Norway,WTO,0.6098
2017,Norway,IBRD,0.5978
2017,Norway,IFC,0.6779
2017,Norway,ADB,0.571
2017,Norway,AFDB,1.1778
2017,Norway,IADB,0.171
2017,Norway,UNGA,0.5181
2020,Montenegro,IBRD,0.06385
2020,Montenegro,UNGA,0.5181
2020,Montenegro,ECOSOC,1.85185
2021,Montenegro,UNGA,0.51813
2021,Montenegro,ECOSOC,1.85185
2021,Montenegro,IMF,0.04095
2021,Montenegro,IBRD,0.06542
2021,Montenegro,IFC,0.06565
2021,Montenegro,WTO,0.60976
2000,Netherlands,IADB,0.338
2018,Hungary,IBRD,0.477
2018,Hungary,IMF,0.4147
2018,Hungary,WTO,0.6098
2018,Hungary,IFC,0.4634
2018,Hungary,UNGA,0.5181
2019,Hungary,WTO,0.6098
2019,Hungary,UNGA,0.5181
2019,Hungary,IFC,0.4602
2019,Hungary,IMF,0.41468
2019,Hungary,IBRD,0.4686
2020,Hungary,UNGA,0.5181
2020,Hungary,IMF,0.41448
2020,Hungary,IBRD,0.45636
2020,Hungary,IFC,0.46318
2020,Hungary,WTO,0.60976
2021,Hungary,UNGA,0.51813
2021,Hungary,WTO,0.60976
2021,Hungary,IFC,0.47727
2021,Hungary,IBRD,0.47252
2021,Hungary,IMF,0.41387
2000,Iceland,UNGA,0.5291
2000,Iceland,IFC,0.0122
2000,Netherlands,UNSC,6.6667
2000,Netherlands,WTO,0.7143
2000,Netherlands,IBRD,2.2213
2000,Netherlands,IMF,2.4232
2000,Netherlands,IFC,2.3482
2000,Netherlands,AFDB,0.826
2000,Netherlands,ADB,1.175
2000,Netherlands,UNGA,0.5291
2005,Netherlands,WTO,0.6711
2005,Netherlands,AFDB,0.78
2005,Netherlands,IFC,2.341
2005,Netherlands,IMF,2.3846
2005,Netherlands,IBRD,2.2088
2005,Netherlands,IADB,0.338
2005,Netherlands,UNGA,0.5236
2005,Netherlands,ADB,1.14
2010,Netherlands,UNGA,0.5208
2010,Netherlands,FSB,3.8462
2010,Netherlands,IADB,0.338
2010,Netherlands,IMF,2.3424
2010,Netherlands,AFDB,0.854
2010,Netherlands,IFC,2.3347
2017,Norway,ECOSOC,1.85185185185185
2018,Norway,WTO,0.6098
2018,Norway,IMF,0.7753
2018,Norway,IFC,0.6779
2018,Norway,IBRD,0.5859
2018,Norway,ECOSOC,1.8519
2018,Norway,UNGA,0.5181
2018,Norway,IADB,0.171
2018,Norway,ADB,0.5701
2018,Norway,AFDB,1.1898
2019,Norway,IBRD,0.5755
2000,Iceland,IMF,0.0666
2000,Iceland,WTO,0.7143
2000,Iceland,IBRD,0.0937
2005,Iceland,IFC,0.0121
2005,Iceland,WTO,0.6711
2005,Iceland,ECOSOC,1.8519
2005,Iceland,IBRD,0.0932
2005,Iceland,UNGA,0.5236
2005,Iceland,IMF,0.0656
2010,Iceland,WTO,0.6536
2010,Iceland,IFC,0.0121
2010,Netherlands,ADB,1.23
2010,Netherlands,WTO,0.6536
2010,Netherlands,IBRD,2.2052
2014,Netherlands,AFDB,0.867
2015,Netherlands,AFDB,0.87
2015,Netherlands,WTO,0.625
2015,Netherlands,ADB,1.12
2015,Netherlands,IMF,2.0774
2015,Netherlands,IFC,2.09604
2015,Netherlands,UNGA,0.5181
2015,Netherlands,IBRD,1.9088
2010,Iceland,IMF,0.0644
2010,Iceland,UNGA,0.5208
2010,Iceland,IBRD,0.093
2015,Iceland,IBRD,0.0971
2015,Iceland,UNGA,0.5181
2015,Iceland,IFC,0.03173
2015,Iceland,IMF,0.0759
2015,Iceland,WTO,0.625
2016,Iceland,IMF,0.094
2016,Iceland,IBRD,0.1
2015,Netherlands,IADB,0.218
2015,Netherlands,FSB,3.5088
2016,Netherlands,IMF,1.78
2016,Netherlands,IBRD,2.01
2016,Netherlands,IFC,2.09604
2016,Netherlands,ADB,1.119
2016,Netherlands,AFDB,0.879
2016,Netherlands,WTO,0.6173
2016,Netherlands,FSB,3.5088
2016,Netherlands,UNGA,0.5181
2016,Netherlands,IADB,0.218
2016,Iceland,UNGA,0.5181
2016,Iceland,WTO,0.6173
2016,Iceland,IFC,0.03173
2017,Iceland,UNGA,0.5181
2017,Iceland,IBRD,0.1032
2017,Iceland,IMF,0.0931
2017,Iceland,IFC,0.03173
2017,Iceland,WTO,0.6098
2018,Iceland,WTO,0.6098
2018,Iceland,IFC,0.0317
2018,Iceland,IMF,0.0931
2018,Iceland,IBRD,0.1016
2018,Iceland,UNGA,0.5181
2019,Iceland,UNGA,0.5181
2019,Iceland,IBRD,0.1003
2019,Iceland,IMF,0.09307
2019,Iceland,IFC,0.0313
2019,Iceland,WTO,0.6098
2020,Iceland,IFC,0.03154
2020,Iceland,WTO,0.60976
2020,Iceland,IMF,0.09304
2020,Iceland,IBRD,0.10057
2019,Norway,IFC,0.6732
2019,Norway,IMF,0.77534
2019,Norway,WTO,0.6098
2019,Norway,AFDB,1.19041
2019,Norway,ADB,0.56572
2019,Norway,IADB,0.171
2019,Norway,UNGA,0.5181
2019,Norway,ECOSOC,1.85185
2020,Norway,UNGA,0.5181
2020,Norway,ADB,0.566
2020,Norway,WTO,0.60976
2017,Netherlands,WTO,0.6098
2017,Netherlands,FSB,3.5088
2017,Netherlands,AFDB,0.879
2017,Netherlands,ADB,1.119
2017,Netherlands,IFC,2.09604
2017,Netherlands,IMF,1.7658
2017,Netherlands,IBRD,1.971
2017,Netherlands,UNGA,0.5181
2017,Netherlands,IADB,0.218
2018,Netherlands,FSB,3.5088
2018,Netherlands,UNSC,6.6667
2020,Iceland,UNGA,0.5181
2021,Iceland,UNGA,0.51813
2021,Iceland,IMF,0.0928
2021,Iceland,IBRD,0.10019
2021,Iceland,WTO,0.60976
2021,Iceland,IFC,0.03664
2000,Ireland,IMF,0.4033
2000,Ireland,IFC,0.0641
2000,Ireland,UNGA,0.5291
2000,Ireland,IBRD,0.343
2000,Ireland,WTO,0.7143
2005,Ireland,IBRD,0.3411
2005,Ireland,IFC,0.0639
2005,Ireland,UNGA,0.5236
2005,Ireland,IMF,0.3969
2005,Ireland,ECOSOC,1.8519
2005,Ireland,WTO,0.6711
2010,Ireland,ADB,0.402
2010,Ireland,WTO,0.6536
2010,Ireland,IFC,0.0638
2010,Ireland,IMF,0.3899
2010,Ireland,IBRD,0.3405
2015,Albania,UNGA,0.5181
2015,Albania,ECOSOC,1.8519
2015,Albania,IBRD,0.0669
2016,Albania,UNGA,0.5181
2016,Albania,IBRD,0.07
2016,Albania,IFC,0.0781
2016,Albania,IMF,0.057
2016,Albania,WTO,0.6173
2017,Albania,UNGA,0.5181
2017,Albania,WTO,0.6098
2010,Ireland,UNGA,0.5208
2015,Ireland,IFC,0.07766
2015,Ireland,IMF,0.5282
2015,Ireland,ADB,0.571
2015,Ireland,WTO,0.625
2015,Ireland,IBRD,0.3436
2015,Ireland,UNGA,0.5181
2016,Ireland,WTO,0.6173
2016,Ireland,ADB,0.571
2016,Ireland,IMF,0.721
2016,Ireland,IFC,0.07766
2016,Ireland,IBRD,0.35
2016,Ireland,UNGA,0.5181
2016,Ireland,ECOSOC,1.8519
2017,Ireland,ADB,0.571
2017,Ireland,WTO,0.6098
2017,Ireland,IBRD,0.3593
2017,Ireland,ECOSOC,1.85185185185185
2017,Ireland,UNGA,0.5181
2017,Ireland,IFC,0.07766
2017,Ireland,IMF,0.7149
2018,Ireland,IBRD,0.3523
2018,Ireland,IMF,0.7148
2018,Ireland,WTO,0.6098
2018,Ireland,ADB,0.5701
2018,Ireland,IFC,0.0777
2018,Ireland,UNGA,0.5181
2018,Ireland,ECOSOC,1.8519
2019,Ireland,WTO,0.6098
2019,Ireland,IMF,0.71476
2019,Ireland,IBRD,0.3463
2019,Ireland,ECOSOC,1.85185
2019,Ireland,ADB,0.56572
2019,Ireland,UNGA,0.5181
2019,Ireland,IFC,0.077
2020,Ireland,IMF,0.7144
2020,Ireland,IBRD,0.35029
2020,Ireland,WTO,0.60976
2020,Ireland,IFC,0.07747
2020,Ireland,ADB,0.566
2020,Ireland,ECOSOC,1.85185
2020,Ireland,UNGA,0.5181
2021,Ireland,IMF,0.71346
2017,Albania,IMF,0.0568
2017,Albania,IFC,0.0781
2017,Albania,IBRD,0.0691
2018,Albania,UNGA,0.5181
2018,Albania,IFC,0.0781
2018,Albania,WTO,0.6098
2018,Albania,IBRD,0.0786
2018,Albania,IMF,0.0568
2019,Albania,IMF,0.0568
2019,Albania,IBRD,0.0777
2019,Albania,IFC,0.7721
2020,Norway,IBRD,0.59024
2020,Norway,IFC,0.67766
2020,Norway,IMF,0.77494
2020,Norway,ECOSOC,1.85185
2021,Norway,IMF,0.77394
2021,Norway,IBRD,0.60428
2021,Norway,IFC,0.69996
2021,Norway,WTO,0.60976
2021,Norway,UNGA,0.51813
2021,Norway,ECOSOC,1.85185
2000,Poland,UNGA,0.5291
2021,Ireland,UNGA,0.51813
2021,Ireland,IFC,0.10303
2021,Ireland,WTO,0.60976
2021,Ireland,IBRD,0.36344
2000,Italy,AFDB,2.508
2000,Italy,ADB,1.811
2000,Italy,ECOSOC,1.8519
2000,Italy,IFC,3.3982
2000,Italy,IMF,3.3075
2000,Italy,UNGA,0.5291
2000,Italy,IADB,1.896
2018,Netherlands,IADB,0.2
2018,Netherlands,UNGA,0.5181
2018,Netherlands,IMF,1.7654
2018,Netherlands,IBRD,1.9301
2018,Netherlands,IFC,2.096
2018,Netherlands,AFDB,0.8879
2018,Netherlands,ADB,1.1173
2018,Netherlands,WTO,0.6098
2019,Netherlands,IBRD,1.8945
2019,Netherlands,IADB,0.2
2000,Italy,WTO,0.7143
2000,Italy,IBRD,2.7986
2005,Italy,IFC,3.3878
2005,Italy,WTO,0.6711
2005,Italy,ECOSOC,1.8519
2005,Italy,AFDB,2.402
2005,Italy,ADB,1.77
2005,Italy,IBRD,2.7829
2005,Italy,IADB,1.896
2005,Italy,IMF,3.2549
2005,Italy,UNGA,0.5236
2010,Italy,ADB,1.94
2010,Italy,WTO,0.6536
2010,Italy,AFDB,2.362
2010,Italy,IFC,3.3787
2010,Italy,IMF,3.1972
2010,Italy,IBRD,2.7784
2010,Italy,UNGA,0.5208
2010,Italy,IADB,1.896
2010,Italy,ECOSOC,1.8519
2010,Italy,FSB,5.7692
2014,Italy,AFDB,2.428
2015,Italy,IMF,3.1565
2015,Italy,AFDB,2.42
2015,Italy,WTO,0.625
2015,Italy,ADB,1.746
2015,Italy,IFC,3.02391
2015,Italy,IBRD,2.4734
2015,Italy,UNGA,0.5181
2015,Italy,FSB,5.2632
2015,Italy,ECOSOC,1.8519
2015,Italy,IADB,1.956
2016,Italy,FSB,5.2632
2000,Poland,IMF,0.6512
2000,Poland,IFC,0.3118
2000,Poland,ECOSOC,1.8519
2000,Poland,IBRD,0.6932
2000,Poland,WTO,0.7143
2005,Poland,WTO,0.6711
2005,Poland,ECOSOC,1.8519
2005,Poland,IFC,0.3108
2005,Poland,UNGA,0.5236
2005,Poland,IMF,0.6408
2005,Poland,IBRD,0.6893
2019,Netherlands,ADB,1.11285
2019,Netherlands,UNGA,0.5181
2019,Netherlands,ECOSOC,1.85185
2019,Netherlands,FSB,3.5088
2019,Netherlands,WTO,0.6098
2019,Netherlands,AFDB,0.89434
2019,Netherlands,IFC,2.082
2019,Netherlands,IMF,1.76544
2020,Netherlands,UNGA,0.5181
2020,Netherlands,FSB,3.50877
2020,Netherlands,ECOSOC,1.85185
2016,Italy,IMF,3.05
2016,Italy,IBRD,2.53
2016,Italy,IFC,3.02391
2016,Italy,ADB,1.744
2016,Italy,AFDB,2.4243
2016,Italy,WTO,0.6173
2016,Italy,UNGA,0.5181
2016,Italy,IADB,1.956
2016,Italy,ECOSOC,1.8519
2017,Italy,UNSC,6.6667
2017,Italy,IADB,1.956
2010,Poland,IMF,0.6295
2010,Poland,IFC,0.31
2010,Poland,WTO,0.6536
2010,Poland,ECOSOC,1.8519
2010,Poland,IBRD,0.6882
2010,Poland,UNGA,0.5208
2015,Poland,IMF,0.6991
2015,Poland,IFC,0.31008
2015,Poland,WTO,0.625
2015,Poland,IBRD,0.6387
2015,Poland,UNGA,0.5181
2017,Italy,UNGA,0.5181
2017,Italy,WTO,0.6098
2017,Italy,AFDB,2.4243
2017,Italy,ADB,1.744
2017,Italy,IFC,3.02391
2017,Italy,IMF,3.0248
2017,Italy,IBRD,2.7143
2017,Italy,FSB,5.2632
2017,Italy,ECOSOC,1.85185185185185
2018,Italy,UNGA,0.5181
2018,Italy,IADB,1.965
2018,Italy,ECOSOC,1.8519
2018,Italy,FSB,5.2632
2018,Italy,IBRD,2.6576
2018,Italy,IMF,3.0242
2018,Italy,IFC,3.0239
2018,Italy,AFDB,2.4456
2018,Italy,WTO,0.6098
2018,Italy,ADB,1.7411
2019,Italy,IFC,3.0037
2019,Italy,IMF,3.02418
2019,Italy,IBRD,2.6085
2020,Netherlands,IMF,1.76451
2020,Netherlands,IBRD,1.84248
2020,Netherlands,IFC,2.09567
2020,Netherlands,WTO,0.60976
2020,Netherlands,ADB,1.113
2021,Netherlands,WTO,0.60976
2021,Netherlands,IFC,2.18304742902995
2021,Netherlands,IMF,1.76240543023415
